,Jaye Shimek,Leandro Marse,Annie Lapham,Harmony Mcmurtry,Zofia Roll,Tasia Dube,Lorrine Paek,Veronique Blakemore,Randall Feather,Michale Tuch,Jarvis Pratts,Vance Ates,Donte Berkeley,Tora Echevarria,Hassan Toner,Kyle Ryals,Vonk Billips,Julieta Knapp,Stephine Gatlin,Bebe Riva,Marthe Hale,Paulene Calcagni,Milagros Salmeron,Anisha Mathes,Layne Woodside,Lisette Tolleson,Andreas Jost,Jeannie Liang,Hwa Defalco,Aurea Durrance,Sal Papa,Narcisa Core,Bridgette Marko,Leatrice Heer,Remedios Fincham,Lavonna Sim,Lester Preiss,Augusta Beltrami,Grover Gibbons,Velvet Matley,Johnetta Hatcher,Petrina Maggart,Chung Zertuche,Adriene Wilde,Byron Caroll,Mellisa Blanco,Hettie Beller,Corrine Gallop,Angela Compos,Kiera Loar
2016-08-02,0,4,6,6,4,4,1,0,2,2,1,0,6,4,0,3,4,4,7,5,0,2,5,0,4,5,7,0,2,5,4,6,2,3,4,1,5,8,6,0,5,1,0,2,3,4,8,6,3,4
2016-08-03,0,2,6,4,7,2,4,0,7,4,1,0,11,3,0,6,2,5,5,6,0,6,4,0,3,7,6,4,7,1,6,8,7,5,3,5,3,10,4,0,7,4,0,3,5,1,5,8,1,0
2016-08-04,0,5,0,4,7,4,2,0,7,4,5,0,0,3,3,5,3,8,7,3,0,5,1,2,1,5,8,4,7,3,7,6,7,4,2,5,3,7,5,0,5,3,0,2,4,5,6,7,4,0
2016-08-05,0,5,4,6,4,3,1,0,6,3,3,0,11,1,0,4,7,7,6,5,0,5,2,4,3,7,7,2,6,4,8,7,4,3,0,6,5,8,8,0,6,5,0,4,3,2,7,8,2,0
2016-08-08,4,2,5,6,5,4,2,6,3,5,0,0,7,3,1,5,0,0,9,5,0,3,4,3,4,5,8,4,6,0,7,7,7,6,0,5,2,8,4,0,5,3,0,1,2,2,8,5,2,0
2016-08-09,8,2,3,6,5,4,2,4,3,2,2,0,7,3,0,3,0,0,9,2,0,6,4,5,3,6,6,2,6,2,6,7,6,3,5,1,2,6,6,0,5,1,3,3,2,0,6,4,1,0
2016-08-10,7,6,5,7,6,4,2,7,2,4,3,0,8,3,3,8,0,0,8,5,0,5,2,2,5,5,4,3,6,0,4,8,5,6,1,1,4,7,5,1,5,5,0,1,2,4,6,8,0,0
2016-08-11,4,2,0,6,0,4,0,4,7,1,1,0,8,1,4,8,0,0,8,3,0,4,4,4,2,9,7,4,4,1,4,7,7,5,2,6,3,10,5,2,5,3,2,1,1,3,0,4,3,0
2016-08-12,6,3,4,3,0,5,2,7,7,6,2,0,9,3,0,6,0,0,6,3,0,3,5,5,6,5,4,4,7,3,7,5,5,7,2,4,4,9,7,2,7,3,1,2,3,4,0,9,0,0
2016-08-15,7,3,6,7,0,0,3,6,4,4,5,0,9,3,4,7,0,0,7,3,0,4,4,2,6,7,8,3,3,4,5,6,3,2,1,6,6,7,4,4,0,4,0,2,4,1,6,6,2,0
2016-08-16,3,2,4,5,7,1,2,5,5,4,4,0,8,1,0,3,0,0,8,4,0,5,4,2,2,7,3,3,3,5,6,4,4,7,2,1,3,10,7,5,0,3,0,2,2,5,3,5,5,0
2016-08-17,4,5,7,4,4,2,3,3,4,2,5,0,6,4,4,8,0,0,5,6,0,6,1,4,1,7,5,2,5,4,6,7,6,6,1,5,2,7,5,5,0,1,0,2,2,4,7,8,4,2
2016-08-18,6,3,0,7,3,4,4,7,2,1,5,0,9,0,0,7,0,0,6,6,0,4,3,3,6,4,4,4,4,2,8,8,4,5,0,5,6,6,5,3,5,4,2,0,5,1,3,5,5,3
2016-08-19,5,4,6,4,4,1,3,6,5,6,2,0,9,1,3,7,4,6,8,4,0,3,4,1,3,6,4,2,5,2,8,8,6,3,1,5,6,10,5,4,7,3,3,1,2,2,4,7,4,4
2016-08-22,4,2,5,3,7,0,4,3,4,4,1,0,7,4,3,5,2,6,7,5,0,5,5,1,2,7,6,2,3,1,7,9,6,0,1,3,4,7,3,1,6,5,3,2,2,2,5,5,2,0
2016-08-23,5,6,6,3,4,0,1,7,3,3,4,0,11,3,2,8,6,7,9,6,0,3,3,3,5,4,5,2,5,1,7,6,6,0,1,1,6,5,3,5,5,5,3,0,2,4,4,9,3,2
2016-08-24,6,3,3,7,2,0,1,6,5,1,4,0,8,4,0,5,5,6,10,4,0,3,6,4,2,4,3,6,6,1,7,4,4,0,5,2,3,6,6,2,5,5,0,0,5,0,4,8,1,1
2016-08-25,4,3,0,4,2,4,2,3,7,6,3,0,8,1,0,0,5,5,0,6,0,6,4,3,5,5,6,5,3,1,4,4,6,0,3,5,3,7,5,5,5,5,2,2,5,1,3,6,1,2
2016-08-26,3,4,4,7,4,1,0,4,3,6,4,0,9,0,0,0,6,8,0,3,0,3,5,4,2,7,5,4,7,4,5,8,5,0,2,4,6,5,4,3,7,5,0,1,5,2,4,5,0,0
2016-08-29,4,3,7,5,6,2,0,5,2,1,4,0,8,3,2,6,5,4,9,5,0,4,2,3,2,9,4,5,7,1,5,6,7,0,1,2,3,8,3,3,6,6,0,1,5,2,6,7,0,0
2016-08-30,4,6,2,6,5,1,0,6,3,6,1,0,8,1,1,4,6,5,9,6,0,5,2,5,3,7,5,3,3,2,4,6,5,0,2,3,6,6,8,3,9,1,1,0,3,0,8,7,0,3
2016-08-31,7,5,3,6,3,2,3,6,4,2,2,0,7,1,1,7,3,4,5,3,0,6,2,3,4,8,0,5,5,2,7,8,5,5,0,4,4,9,5,3,7,6,3,0,5,0,3,4,0,4
2016-09-01,5,3,0,7,5,4,1,4,4,3,4,0,8,1,4,7,7,6,5,7,0,2,5,2,1,8,0,2,4,2,5,6,3,6,1,1,7,8,6,4,7,4,2,4,3,0,4,8,0,3
2016-09-02,8,4,6,4,5,0,3,3,4,4,3,0,0,1,0,4,5,7,7,2,0,6,5,0,2,7,0,2,5,0,3,8,6,7,3,2,5,9,8,3,4,5,1,3,4,0,4,4,0,1
2016-09-05,3,5,2,6,5,2,1,3,5,4,3,0,0,4,0,6,6,8,7,3,0,3,2,2,5,8,0,5,4,3,3,8,2,4,0,5,0,6,4,6,7,3,2,1,2,4,4,7,0,1
2016-09-06,3,5,5,3,5,5,2,5,7,6,1,0,0,3,0,8,6,5,8,4,0,5,5,3,5,8,0,5,4,2,6,4,3,7,1,4,0,7,6,1,9,4,3,1,2,1,4,4,2,0
2016-09-07,6,2,6,7,5,3,1,6,5,2,4,0,0,0,0,5,6,4,7,5,0,3,1,0,4,9,8,4,4,2,5,6,5,2,0,4,5,8,7,5,7,2,0,2,2,1,7,4,3,2
2016-09-08,5,1,0,7,3,3,1,5,7,2,3,0,8,1,3,6,3,6,7,3,0,3,6,2,3,5,4,2,6,4,5,5,5,3,4,5,7,10,5,5,8,5,0,3,3,1,4,5,2,0
2016-09-09,0,3,0,3,4,1,2,3,4,4,4,0,8,3,2,4,5,8,9,7,0,4,4,3,4,8,5,4,6,2,6,4,5,6,2,3,3,6,3,4,4,5,0,4,5,2,6,7,4,3
2016-09-12,0,5,4,7,3,4,2,5,4,2,2,0,10,2,3,4,4,4,9,6,0,3,0,2,1,6,7,1,3,5,8,4,5,6,3,5,4,7,7,5,6,5,1,0,5,0,3,9,1,0
2016-09-13,0,3,4,8,5,4,3,4,2,2,2,0,10,2,2,4,4,8,8,5,0,7,0,4,3,9,6,5,7,0,4,8,5,6,1,3,2,9,7,4,6,3,2,2,5,4,6,8,1,0
2016-09-14,0,5,5,5,3,0,4,7,6,4,5,0,9,1,0,5,6,7,7,3,0,4,0,4,5,7,7,4,3,1,3,8,3,4,0,5,7,8,4,2,7,4,0,4,5,4,3,5,2,0
2016-09-15,8,2,0,6,4,4,0,4,4,6,3,0,11,3,2,7,6,8,8,5,0,4,0,2,3,5,8,5,5,4,7,6,5,6,1,5,4,8,7,1,5,3,1,2,5,0,7,5,2,1
2016-09-16,4,5,5,7,4,3,3,5,6,5,2,0,10,0,2,7,4,5,6,6,0,5,0,4,3,5,7,4,6,3,3,8,3,5,3,2,6,5,6,3,5,5,3,0,2,3,4,5,5,1
2016-09-19,6,2,5,7,7,0,0,3,5,2,2,0,9,0,1,7,7,7,5,4,0,4,0,1,2,5,6,5,3,5,5,5,3,6,1,2,2,6,7,3,8,4,0,4,1,1,6,4,0,0
2016-09-20,8,5,6,8,7,1,2,3,4,3,2,0,9,1,2,7,3,6,7,6,0,4,0,0,2,7,4,2,3,2,5,5,3,5,1,2,3,8,4,2,4,6,0,0,6,2,6,6,1,0
2016-09-21,5,1,4,4,3,4,0,5,4,2,4,0,8,2,2,8,3,5,5,3,0,5,6,1,3,4,6,3,2,3,7,8,7,5,4,3,3,10,7,4,7,5,0,4,2,5,4,5,5,1
2016-09-22,7,4,0,3,4,1,3,6,5,5,3,0,10,2,3,5,4,8,7,3,0,3,4,1,3,8,6,1,5,4,5,6,7,2,4,2,5,8,6,4,8,3,1,3,4,3,4,6,1,3
2016-09-23,4,5,6,8,7,5,1,6,5,5,1,0,11,4,1,6,6,7,9,6,0,2,6,3,2,9,6,1,6,3,6,7,5,4,3,5,6,7,6,4,9,5,0,1,1,1,7,6,2,2
2016-09-26,5,1,3,5,5,5,0,2,4,1,5,0,7,3,1,4,5,6,10,3,0,5,2,3,4,5,4,2,5,0,3,9,3,3,4,2,4,8,4,4,4,5,0,0,6,3,4,9,3,0
2016-09-27,6,5,6,5,6,4,3,3,6,2,0,0,7,0,2,5,4,5,6,6,0,3,1,3,3,7,3,5,4,1,3,5,7,2,1,5,4,7,7,1,6,4,1,0,5,5,7,8,5,0
2016-09-28,6,1,2,6,6,0,1,6,3,6,2,0,10,3,0,4,5,7,8,6,0,5,5,2,5,4,7,4,3,1,5,7,2,7,4,3,5,9,3,1,6,2,0,2,5,2,6,5,1,0
2016-09-29,5,2,0,4,6,4,1,6,6,1,2,0,10,0,3,5,4,5,10,5,0,6,3,0,4,5,4,3,2,0,6,8,6,6,4,4,5,9,7,6,6,4,1,0,5,2,5,4,3,0
2016-09-30,4,4,4,4,5,4,0,4,5,6,1,0,8,4,2,7,7,5,8,4,0,3,2,2,3,5,4,5,7,4,4,5,5,5,1,3,2,8,8,2,7,2,1,2,5,4,4,6,1,2
2016-10-03,4,4,3,3,3,1,3,4,3,3,4,0,9,3,2,8,5,4,8,7,0,2,3,1,1,7,7,2,4,2,4,9,3,2,5,4,6,9,5,5,7,4,2,4,5,3,6,8,3,3
2016-10-04,4,3,3,4,3,1,0,7,5,4,3,0,7,0,1,4,3,9,7,5,0,2,4,5,5,5,5,2,6,4,5,7,4,3,2,1,5,10,3,2,7,5,2,1,5,2,6,0,5,0
2016-10-05,7,4,7,7,5,2,2,2,6,4,0,0,9,2,0,3,6,4,9,3,0,7,5,4,1,7,6,2,4,3,7,5,6,5,4,5,3,8,5,3,8,5,2,1,6,5,5,0,5,1
2016-10-06,6,4,0,4,4,1,3,2,0,4,0,0,8,0,1,6,7,8,8,3,0,6,5,4,3,5,3,3,6,1,5,7,5,3,3,6,5,7,5,5,9,6,1,1,4,0,4,0,1,1
2016-10-07,5,5,2,4,6,0,2,3,0,5,2,0,11,4,0,6,4,9,9,3,0,4,1,0,2,8,4,2,3,1,5,6,7,2,4,5,4,8,7,6,6,1,3,1,3,3,0,0,4,0
2016-10-10,7,3,2,7,6,3,1,5,2,5,2,0,11,2,0,4,6,5,9,7,0,5,2,2,4,5,4,3,3,3,3,8,3,5,1,2,3,9,7,5,4,5,2,4,3,0,0,0,5,0
2016-10-11,5,5,3,5,6,2,4,2,5,5,5,0,9,4,1,5,3,5,6,2,0,3,3,4,4,6,4,2,6,4,6,5,4,5,5,6,3,8,5,3,8,2,0,0,2,2,0,0,4,0
2016-10-12,5,2,4,3,5,0,3,4,2,5,4,0,8,1,2,8,5,5,8,6,0,5,4,4,1,5,4,3,4,4,5,8,3,4,3,5,3,6,5,3,7,2,1,0,2,1,0,0,3,4
2016-10-13,4,5,0,5,2,0,4,6,2,4,4,0,11,0,3,8,5,7,8,3,0,4,3,3,1,6,7,6,7,0,5,7,5,6,2,5,7,6,5,0,8,2,0,2,3,4,0,0,4,1
2016-10-14,4,2,5,6,5,0,4,5,3,1,3,0,7,0,1,5,3,5,9,6,0,2,1,1,1,5,5,5,2,2,5,7,3,2,5,4,2,8,4,0,5,4,3,3,3,3,0,0,2,2
2016-10-17,3,3,4,6,2,0,2,5,3,4,3,0,10,1,1,4,2,6,6,3,0,3,5,1,3,4,4,3,7,4,4,9,5,4,3,4,2,10,4,6,4,0,2,0,3,3,0,0,4,0
2016-10-18,7,3,6,6,5,0,1,3,4,2,3,0,8,0,0,7,3,7,0,6,0,7,4,3,2,9,4,4,3,5,6,7,3,5,2,5,7,6,5,4,5,0,2,2,6,2,0,0,0,0
2016-10-19,5,2,6,7,2,3,0,3,5,1,1,0,9,0,3,4,5,6,0,3,0,6,3,0,1,9,6,5,3,0,6,4,3,5,4,2,4,6,5,5,8,0,0,3,4,2,0,0,3,0
2016-10-20,5,2,0,5,3,1,3,4,2,4,5,0,0,3,0,4,4,5,0,2,0,6,3,5,3,7,4,2,4,1,6,7,4,3,4,5,6,10,4,2,7,0,0,0,4,0,6,0,4,0
2016-10-21,6,1,5,7,6,5,2,2,7,3,3,0,0,2,0,6,2,8,0,5,0,6,5,2,6,6,3,2,5,1,3,9,6,3,0,5,2,6,4,2,6,3,2,1,2,0,3,0,3,0
2016-10-24,4,1,6,5,5,3,3,2,5,1,4,0,10,2,3,5,6,6,8,3,0,3,4,5,2,7,6,5,3,1,6,7,5,3,2,3,5,0,0,5,7,2,0,3,5,0,5,0,4,2
2016-10-25,7,4,3,5,2,3,0,3,4,1,3,0,8,3,1,7,5,7,8,2,0,2,2,4,3,9,3,5,5,1,7,6,4,4,4,5,7,0,0,6,7,3,0,3,2,2,3,0,1,0
2016-10-26,6,2,3,4,2,1,1,7,4,3,5,0,6,1,0,8,3,8,9,7,0,6,4,5,5,7,0,3,3,3,5,9,5,5,3,2,7,0,0,2,6,3,3,2,3,2,5,0,1,0
2016-10-27,7,3,0,4,4,1,0,6,6,4,3,0,7,4,0,4,4,7,7,5,0,3,4,3,3,8,6,4,4,5,3,8,3,2,2,3,6,0,0,3,6,2,1,1,1,1,8,0,3,0
2016-10-28,6,5,5,5,7,4,3,6,5,1,1,0,8,2,1,6,5,8,8,7,0,7,3,1,5,6,7,5,6,2,4,6,5,6,4,5,4,0,0,2,6,4,1,4,3,0,4,0,3,1
2016-10-31,8,2,7,4,6,4,0,6,2,3,2,0,7,3,3,5,2,5,7,3,0,3,3,1,1,8,4,5,3,5,6,5,4,4,3,4,5,0,0,2,6,5,3,3,4,4,5,6,0,4
2016-11-01,8,3,4,3,4,4,4,3,2,4,3,0,10,1,2,5,6,7,7,5,0,4,4,2,5,5,7,2,5,5,4,5,3,3,2,2,6,0,0,5,5,6,0,2,4,2,5,4,3,1
2016-11-02,4,6,6,7,4,2,2,4,4,5,1,0,9,1,1,3,6,7,8,4,0,4,6,2,4,8,6,4,6,3,6,8,6,6,4,4,4,0,0,4,5,4,0,1,4,0,8,5,2,4
2016-11-03,6,4,0,4,4,1,1,6,2,2,3,0,11,2,1,5,4,6,5,5,0,3,3,1,3,6,5,3,6,2,7,6,6,5,4,2,3,0,0,5,9,4,2,1,1,2,8,4,0,0
2016-11-04,3,5,3,7,3,1,0,6,3,4,2,0,11,3,4,6,3,7,10,3,0,2,4,4,1,6,7,3,7,1,5,5,2,6,4,2,5,0,0,5,8,5,0,2,1,3,4,5,2,1
2016-11-07,6,2,6,7,3,3,1,5,7,6,1,0,11,1,3,4,4,8,8,5,0,6,2,4,1,8,7,1,4,1,5,5,2,4,3,2,6,0,0,6,5,2,0,3,5,4,6,8,2,4
2016-11-08,3,1,7,6,2,4,0,6,5,4,0,0,10,3,3,6,6,7,5,3,0,6,5,4,3,7,5,5,6,3,6,6,6,2,2,2,2,0,0,2,4,3,0,1,1,4,7,8,4,0
2016-11-09,4,2,4,8,4,3,3,4,5,4,4,0,8,0,0,6,2,6,5,3,0,2,4,1,1,5,5,5,3,1,7,7,2,6,2,6,6,0,0,1,5,3,0,1,6,4,6,7,3,2
2016-11-10,6,2,0,6,0,4,4,6,5,6,4,0,10,2,2,5,2,4,7,4,0,5,2,5,1,7,3,1,6,4,4,6,6,3,2,4,7,0,0,2,5,2,0,3,4,1,4,7,2,0
2016-11-11,8,5,5,5,0,4,0,3,6,6,3,0,9,2,0,5,6,9,9,6,0,5,5,0,5,5,6,2,3,2,4,6,6,3,5,2,7,0,0,1,9,5,2,1,3,3,6,7,3,0
2016-11-14,7,3,6,6,7,5,1,3,5,5,2,0,9,0,0,7,7,8,6,2,0,5,4,3,5,8,5,4,6,0,6,5,4,3,2,4,4,10,5,1,6,5,2,0,3,5,8,4,0,0
2016-11-15,4,3,7,5,5,3,1,4,6,3,3,0,7,3,0,4,7,8,6,5,0,6,5,2,4,7,4,4,6,3,8,6,2,5,5,2,2,8,8,5,7,2,1,2,6,4,5,8,0,4
2016-11-16,5,3,5,3,3,5,2,7,6,5,0,0,7,1,2,6,4,4,6,6,0,4,4,1,5,4,7,2,7,1,4,5,4,4,2,4,6,10,7,2,7,4,0,4,3,3,3,6,0,3
2016-11-17,6,2,0,8,2,3,2,4,6,3,5,0,10,3,0,8,3,8,5,2,0,5,3,3,2,9,7,5,7,4,4,6,5,4,4,5,4,9,5,2,7,1,0,2,2,1,5,5,0,2
2016-11-18,8,5,6,7,3,1,0,4,7,2,1,0,10,0,3,7,5,8,7,7,0,6,2,1,3,8,8,1,4,5,3,6,6,3,3,3,2,7,3,3,8,6,1,2,2,5,7,8,0,3
2016-11-21,5,6,4,6,4,3,0,3,3,6,3,0,8,0,3,6,5,5,9,4,0,2,5,4,3,8,4,5,7,2,4,5,7,5,2,2,4,9,6,5,6,6,1,3,3,2,6,4,2,2
2016-11-22,7,4,6,7,6,3,4,3,3,5,4,0,8,0,1,5,7,6,5,3,0,3,2,4,4,8,7,4,4,2,4,5,5,4,1,1,3,6,5,6,9,2,1,4,5,4,7,8,0,1
2016-11-23,6,6,7,4,6,1,3,6,2,5,2,0,11,3,0,6,6,4,10,6,0,5,2,4,2,5,8,3,3,0,5,5,3,3,2,5,3,9,4,4,6,4,0,0,6,1,6,9,1,0
2016-11-24,4,6,0,4,4,1,0,4,4,4,3,0,10,0,2,7,5,8,5,5,0,4,6,2,2,7,6,5,2,0,7,7,4,4,2,3,3,6,4,6,8,2,0,0,3,1,7,4,2,1
2016-11-25,6,3,6,7,7,4,0,6,5,1,0,0,9,2,1,6,3,8,10,6,0,3,4,2,6,5,4,2,6,4,4,5,3,2,2,6,6,9,4,4,6,2,0,1,3,1,4,9,1,3
2016-11-28,5,5,5,8,6,2,4,6,5,6,3,0,7,3,0,4,2,4,5,6,0,6,5,5,2,5,3,1,2,0,4,4,3,7,1,3,6,6,7,3,6,4,1,2,5,3,4,6,5,0
2016-11-29,4,3,3,4,3,4,3,3,7,6,2,0,8,2,0,7,5,6,7,6,0,5,4,3,5,9,6,3,6,2,3,8,3,3,0,3,3,8,7,2,7,4,2,3,4,1,0,6,2,2
2016-11-30,3,6,3,6,3,3,4,5,5,5,5,0,10,1,3,5,5,7,10,5,0,2,3,4,2,8,7,5,2,3,5,9,7,2,1,2,3,9,5,5,6,4,0,0,3,0,0,8,2,1
2016-12-01,6,2,0,4,4,3,3,5,4,4,1,0,9,1,2,5,4,8,8,5,0,3,3,2,2,4,3,6,6,4,5,6,6,7,0,6,7,5,5,5,8,2,2,0,2,5,3,0,4,0
2016-12-02,4,6,4,5,2,4,4,4,7,3,2,0,10,2,0,7,4,7,7,6,0,7,2,0,3,5,8,4,6,0,5,7,7,6,0,2,4,8,6,2,4,3,0,4,4,5,5,0,2,0
2016-12-05,4,3,6,6,4,3,2,3,6,3,2,0,7,4,4,5,4,7,9,6,0,3,2,1,4,9,3,1,6,2,7,4,7,4,3,6,3,7,7,1,4,1,3,3,3,4,4,0,1,0
2016-12-06,3,2,3,5,3,1,3,6,3,3,0,0,8,1,4,7,4,5,5,5,0,7,5,5,6,7,7,1,5,4,7,8,4,7,1,5,2,7,5,2,9,4,0,2,4,4,5,0,3,0
2016-12-07,5,3,5,4,6,1,2,2,4,6,2,0,9,0,0,6,5,7,9,3,0,3,5,2,2,6,6,2,6,2,4,6,2,6,4,2,6,8,7,3,9,1,2,0,5,2,4,0,2,0
2016-12-08,3,1,0,4,6,2,0,5,4,4,4,0,9,3,0,8,4,7,10,4,0,5,3,4,4,6,8,4,3,1,3,6,5,3,1,6,3,6,8,4,5,5,2,0,3,4,5,6,2,0
2016-12-09,3,3,3,8,6,5,0,5,5,2,2,0,8,0,3,4,5,9,9,3,0,5,4,3,4,9,4,5,6,0,4,8,6,5,4,5,5,9,7,4,8,0,0,0,3,1,5,6,0,0
2016-12-12,3,2,5,7,5,5,0,3,3,5,1,0,10,0,2,7,3,4,6,2,0,5,4,5,4,8,8,4,5,5,7,5,3,6,4,1,2,10,5,2,5,0,2,3,1,1,4,6,1,0
2016-12-13,8,4,4,4,5,4,2,5,3,5,1,0,9,1,3,6,3,9,8,5,0,6,2,4,2,5,5,3,4,3,6,9,4,7,2,3,5,6,7,5,9,4,0,1,6,4,4,5,2,0
2016-12-14,7,4,5,6,7,0,0,5,6,6,1,0,7,2,1,6,3,5,9,7,0,2,3,3,3,7,6,4,7,1,6,5,3,5,3,2,5,5,3,5,7,3,0,4,4,2,5,4,3,0
2016-12-15,6,1,0,5,6,0,0,6,6,2,3,0,10,0,3,5,5,7,5,3,0,7,1,3,1,9,5,2,5,4,7,8,4,6,1,6,4,7,4,3,7,5,2,1,1,0,6,6,1,1
2016-12-16,4,3,4,7,5,5,0,4,2,2,4,0,9,0,1,7,3,5,6,5,0,4,2,0,1,7,4,6,7,4,4,4,6,5,3,2,6,10,8,4,6,3,0,4,1,3,5,9,4,0
2016-12-19,5,3,4,6,5,1,1,5,3,6,0,0,10,0,2,3,5,5,8,4,0,3,4,2,2,4,4,2,6,1,6,6,4,7,2,5,2,9,7,1,7,2,2,0,5,1,3,7,2,1
2016-12-20,7,3,3,5,4,3,0,7,4,6,5,0,11,0,4,5,3,8,6,7,0,6,5,0,6,8,7,5,7,4,5,7,4,6,0,6,3,8,5,4,6,5,2,3,2,0,4,4,2,3
2016-12-21,3,5,4,6,6,1,3,3,0,3,3,0,8,1,0,7,3,8,7,2,0,7,2,1,3,5,5,5,4,5,4,5,6,4,2,1,4,5,5,2,7,2,0,2,1,5,8,5,0,1
2016-12-22,5,6,0,7,5,4,0,4,4,5,2,0,8,3,3,4,6,4,9,2,0,4,6,2,3,7,4,2,3,0,7,7,4,4,3,6,6,9,5,2,6,3,1,1,2,4,4,8,0,0
2016-12-23,5,2,6,7,0,2,2,2,2,5,0,0,8,1,0,8,3,9,9,5,0,4,2,1,3,4,3,2,7,4,5,5,6,6,2,1,4,8,8,6,5,4,0,0,4,4,5,5,0,2
2016-12-26,4,5,4,4,4,5,3,3,4,5,2,0,10,0,1,3,6,6,8,2,0,5,6,3,1,4,6,5,2,0,3,4,2,6,1,4,6,9,7,3,7,2,1,1,4,4,3,6,4,0
2016-12-27,3,3,3,5,3,0,4,5,3,4,4,0,10,1,3,5,2,6,9,6,0,6,6,0,5,5,7,3,4,2,8,6,5,6,4,3,2,5,4,3,7,3,0,0,3,4,8,4,2,0
2016-12-28,4,4,4,6,5,4,0,4,5,2,3,0,8,3,0,5,3,5,5,2,0,7,3,4,4,4,6,1,3,2,6,4,3,4,1,5,7,6,7,3,6,3,2,1,4,0,5,5,4,1
2016-12-29,6,4,0,6,7,3,3,6,4,4,4,0,7,1,1,3,4,7,9,6,0,4,2,4,2,9,5,1,6,3,5,5,7,3,4,3,2,6,5,3,4,6,0,2,4,0,4,9,0,2
2016-12-30,7,4,5,7,3,5,0,3,5,2,1,0,7,0,0,7,2,9,7,6,0,5,2,3,3,8,6,2,5,4,6,7,3,3,5,4,4,5,4,2,6,6,0,2,3,0,8,6,4,0
2017-01-02,6,0,6,4,6,4,3,5,6,3,4,0,0,1,0,8,5,6,9,3,0,4,1,2,3,9,7,5,5,2,4,6,4,2,4,2,4,0,0,3,6,2,2,2,4,1,7,6,0,0
2017-01-03,4,0,3,7,6,0,1,6,4,5,2,0,0,4,1,0,5,8,7,4,0,4,3,4,0,5,5,2,0,2,8,0,3,4,3,5,3,0,0,5,6,5,3,0,2,4,7,6,4,3
2017-01-04,6,0,3,6,3,3,4,0,3,5,4,0,0,0,4,0,6,6,9,4,0,3,4,3,0,9,5,0,0,4,5,0,5,5,3,4,3,0,0,2,7,2,1,0,1,5,8,5,3,1
2017-01-05,6,0,0,6,3,1,2,3,4,3,1,0,0,0,0,0,5,6,8,6,0,5,0,1,0,5,5,0,0,0,0,0,3,5,4,4,2,0,0,3,8,1,0,1,0,0,3,8,1,2
2017-01-06,6,0,7,6,6,1,0,3,0,5,1,0,0,0,0,0,3,8,0,0,0,5,0,4,0,0,4,0,0,0,0,0,7,3,0,2,6,0,0,5,4,5,0,0,0,2,6,5,1,1
2017-01-09,4,0,5,0,5,0,0,0,6,0,0,0,0,0,0,7,4,9,0,0,0,7,0,0,0,0,4,2,0,3,0,0,0,6,1,3,5,0,0,2,8,6,0,0,0,3,4,7,1,0
2017-01-10,6,0,2,0,5,0,0,0,6,0,0,0,0,0,0,4,7,7,0,0,0,2,0,2,5,0,6,1,0,2,0,0,0,6,0,3,6,0,0,3,7,4,2,0,0,0,5,9,4,4
2017-01-11,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,7,6,7,0,0,0,6,0,2,3,0,0,5,0,1,0,0,0,4,4,3,6,0,0,2,6,6,0,0,0,0,7,8,4,3
2017-01-12,7,0,0,0,0,0,0,4,4,5,0,0,0,0,0,7,5,9,0,0,0,6,0,4,5,0,0,5,4,2,0,0,0,4,3,2,6,0,0,4,8,6,1,0,0,1,3,8,2,2
2017-01-13,5,0,7,0,6,0,0,5,0,1,0,0,0,0,0,7,6,6,0,0,0,0,5,0,6,0,0,6,4,3,0,0,0,6,3,3,5,0,0,5,8,3,3,0,0,5,7,5,2,4
2017-01-16,3,0,3,5,2,0,1,6,0,5,0,0,0,0,0,5,7,7,7,0,0,3,3,4,4,9,0,6,6,3,8,4,0,3,4,0,3,0,0,2,0,1,2,3,0,2,3,6,3,3
2017-01-17,7,0,0,4,5,4,1,4,0,1,0,0,0,0,1,6,5,5,8,0,0,3,3,4,3,5,0,4,3,5,7,5,6,5,2,0,6,0,0,1,0,5,0,3,0,1,4,6,1,4
2017-01-18,3,0,0,4,5,1,1,4,0,4,0,0,0,0,1,8,5,8,7,0,0,5,4,1,5,7,0,4,6,2,5,7,4,4,0,0,7,0,0,2,0,4,0,0,4,1,7,4,3,0
2017-01-19,6,0,0,6,6,2,3,5,4,3,0,0,0,1,3,7,3,4,8,2,0,4,1,2,3,5,0,2,4,4,4,7,4,3,3,0,3,0,0,5,0,0,3,1,6,0,6,6,2,0
2017-01-20,8,0,0,6,2,2,0,2,0,4,0,0,0,2,0,5,4,4,7,6,0,3,2,1,5,7,0,3,6,4,7,5,5,6,5,0,7,0,0,5,0,5,0,0,3,3,5,8,4,3
2017-01-23,6,0,0,7,2,1,0,3,5,3,2,0,0,3,3,5,5,6,8,5,0,6,2,3,1,6,8,3,3,5,5,8,3,7,4,2,6,0,0,5,5,3,1,2,4,4,5,4,1,1
2017-01-24,7,0,5,4,4,3,0,7,7,1,2,0,0,0,2,6,7,8,9,4,0,2,3,4,3,5,5,1,6,1,4,6,6,6,4,1,4,0,0,3,6,4,0,2,5,1,8,7,2,3
